time,gx,gy,gz,ax,ay,az,Mag_X,Mag_Y,Mag_Z,p
1155948,0.469375,0.018852,-0.021277,-0.164956837,-0.089437245,0.980582245,-0.613505,-0.114946,0.264564,1016.550781
1156048,0.397616,-0.01522,3.00E-06,-0.154953163,-0.079424184,1.045342347,-0.615,-0.115421,0.264538,1016.550781
1156148,0.335152,-0.042412,0.021537,-0.15122398,-0.075209184,1.107386224,-0.612009,-0.113974,0.264615,1016.550781
1156248,0.289677,-0.047378,0.039096,-0.140811735,-0.086611122,1.151631939,-0.614951,-0.113806,0.262115,1016.550781
1156348,0.258198,-0.033765,0.050106,-0.141606939,-0.095996122,1.151376429,-0.614462,-0.113339,0.26264,1016.550781
1156448,0.21934,-0.038962,0.057391,-0.130740816,-0.094285,1.105714694,-0.617479,-0.113863,0.264113,1016.550781
1156548,0.193095,-0.071017,0.062268,-0.109078673,-0.086017041,1.058035102,-0.617947,-0.10733,0.263444,1016.550781
1156648,0.192263,-0.090516,0.048568,-0.070368265,-0.069968265,1.011087551,-0.615504,-0.112946,0.265164,1016.550781
1156748,0.204752,-0.108018,0.030219,-0.051008367,-0.059812755,0.973686327,-0.616934,-0.108294,0.262394,1016.550781
1156848,0.225041,-0.163801,0.009153,-0.046517449,-0.055070714,0.919528673,-0.615953,-0.106364,0.263495,1016.550781
1156948,0.267142,-0.227073,-0.004183,-0.034525714,-0.054928061,0.889026735,-0.617489,-0.108928,0.265367,1016.550781
1157048,0.299494,-0.266862,-0.014451,-0.036685714,-0.054323571,0.862467959,-0.615484,-0.107441,0.264944,1016.550781
1157148,0.313866,-0.300614,-0.02011,-0.043197755,-0.056149796,0.84574398,-0.614542,-0.106107,0.268019,1016.550781
1157248,0.310733,-0.30645,-0.021786,-0.03219398,-0.054891735,0.854036531,-0.615543,-0.104122,0.26862,1016.550781
1157348,0.306972,-0.281656,-0.01877,-0.01599898,-0.052971939,0.873126531,-0.614077,-0.104218,0.27012,1016.550781
1157448,0.291314,-0.267895,-0.014189,-0.013613878,-0.050747653,0.893660714,-0.613109,-0.104306,0.27162,1016.549011
1157548,0.247301,-0.261654,-0.017633,-0.007617143,-0.048155102,0.917159898,-0.614616,-0.101341,0.272772,1016.549011
1157648,0.210711,-0.255495,-0.020118,-0.00752398,-0.049063265,0.940647653,-0.608146,-0.099475,0.273375,1016.549011
1157748,0.181821,-0.250163,-0.025241,-0.009962755,-0.047212347,0.948235612,-0.608677,-0.102031,0.274747,1016.549011
1157848,0.168604,-0.239084,-0.030489,-0.009021327,-0.052343265,0.951063163,-0.607236,-0.100704,0.277823,1016.550781
1157948,0.163574,-0.227215,-0.031945,-0.009636122,-0.065196531,0.940746429,-0.605233,-0.100214,0.277349,1016.550781
1158048,0.145529,-0.238008,-0.026301,-0.019744184,-0.080866633,0.918207857,-0.605733,-0.101202,0.277298,1016.550781
1158148,0.113335,-0.263911,-0.012087,-0.021907857,-0.092847653,0.902767857,-0.602245,-0.100759,0.277325,1016.550781
1158248,0.078814,-0.278263,0.003027,-0.009425612,-0.100402245,0.903716429,-0.603312,-0.103901,0.28067,1016.550781
1158348,0.058032,-0.266828,0.012289,0.003548878,-0.092902755,0.907853673,-0.600327,-0.100983,0.281324,1016.550781
1158448,0.045384,-0.235418,0.017664,0.011116939,-0.096654184,0.916621429,-0.598344,-0.101039,0.281824,1016.550781
1158548,0.021642,-0.179614,0.020022,0.014892551,-0.097095408,0.928758878,-0.595872,-0.101127,0.282825,1016.550781
1158648,0.006674,-0.117231,0.015585,0.018757449,-0.10025898,0.941321327,-0.598384,-0.10263,0.283747,1016.550781
1158748,-0.009532,-0.056214,0.016182,0.025718776,-0.103063163,0.969487347,-0.597348,-0.106511,0.281045,1016.550781
1158848,-0.028083,0.007425,0.007303,0.019372857,-0.092097653,0.991704082,-0.595892,-0.107129,0.283019,1016.550781
1158948,-0.037728,0.042248,-0.006048,0.008110714,-0.100428673,1.003698571,-0.596855,-0.104052,0.281672,1016.550781
1159048,-0.041283,0.046336,-0.015025,-0.015193469,-0.098777245,1.00026449,-0.59288,-0.104139,0.282173,1016.550781
1159148,-0.042396,0.043839,-0.033231,-0.025290918,-0.097416837,0.997517653,-0.593356,-0.107547,0.280496,1016.550781
1159248,-0.024689,0.056054,-0.052298,-0.033382041,-0.102072959,1.000745204,-0.594838,-0.106004,0.280071,1016.550781
1159348,0.004675,0.064222,-0.071387,-0.061255612,-0.110814592,0.991271224,-0.595319,-0.106447,0.279047,1016.550781
1159448,0.036138,0.037605,-0.093808,-0.088862449,-0.118546122,0.973522755,-0.593844,-0.107017,0.280021,1016.549011
1159548,0.080186,0.002184,-0.112127,-0.094534286,-0.138447653,0.967959082,-0.592301,-0.105924,0.277574,1016.549011
1159648,0.137546,-0.018957,-0.123013,-0.089249082,-0.158967347,0.979107959,-0.594853,-0.109018,0.280419,1016.549011
1159748,0.203436,0.000839,-0.130798,-0.069009898,-0.191107041,1.012633878,-0.592823,-0.108953,0.27842,1016.549011
1159848,0.260529,0.060067,-0.127075,-0.035638469,-0.206132143,1.06115398,-0.592849,-0.107531,0.279996,1016.550781
1159948,0.26689,0.14392,-0.117431,0.003683776,-0.181627449,1.105868265,-0.596344,-0.107001,0.28052,1016.550781
1160048,0.208669,0.2487,-0.105766,0.054979592,-0.130517653,1.161155408,-0.594335,-0.108479,0.279445,1016.550781
1160148,0.123286,0.365903,-0.098761,0.093463061,-0.071299898,1.225356939,-0.598752,-0.107243,0.275996,1016.550781
1160248,0.037913,0.457155,-0.098212,0.094459592,0.000667551,1.275324184,-0.598709,-0.109614,0.27337,1016.550781
1160348,-0.039286,0.500731,-0.101208,0.056197245,0.075431327,1.284826224,-0.602707,-0.111568,0.273767,1016.550781
1160448,-0.079109,0.501744,-0.123158,0.001845102,0.121253265,1.256782755,-0.605658,-0.110926,0.271792,1016.550781
1160548,-0.088173,0.500891,-0.15039,-0.050597857,0.110317653,1.259724388,-0.606571,-0.111192,0.267268,1016.550781
1160648,-0.115387,0.509543,-0.176304,-0.107816122,0.090803469,1.266069796,-0.609531,-0.110574,0.265793,1016.550781
1160748,-0.185913,0.448453,-0.199267,-0.189405612,0.058331633,1.195305408,-0.612461,-0.113845,0.262116,1016.550781
1160848,-0.279374,0.29036,-0.201453,-0.25640949,0.03741898,1.062753367,-0.613451,-0.11084,0.262268,1016.550781
1160948,-0.360527,0.085078,-0.192844,-0.286549694,0.026751735,0.966514082,-0.610917,-0.112254,0.259693,1016.550781
1161048,-0.408804,-0.092186,-0.181742,-0.285061429,-0.000565612,0.930945102,-0.612887,-0.115139,0.258041,1016.550781
1161148,-0.425994,-0.215085,-0.148566,-0.257268469,-0.027379286,0.907365612,-0.611432,-0.116754,0.259964,1016.550781
1161248,-0.411848,-0.292224,-0.11785,-0.223561327,-0.037309286,0.87758949,-0.611411,-0.115211,0.259041,1016.550781
1161348,-0.397484,-0.326116,-0.090654,-0.169306429,-0.029332857,0.847528673,-0.612483,-0.121343,0.262234,1016.550781
1161448,-0.386754,-0.31519,-0.072885,-0.107114796,-0.015193469,0.83397,-0.608465,-0.118345,0.260889,1016.549011
1161548,-0.386308,-0.258762,-0.052989,-0.076157551,0.008519898,0.848467245,-0.608984,-0.119381,0.261837,1016.549011
1161648,-0.409873,-0.19551,-0.034536,-0.059777143,0.040914184,0.880828469,-0.608494,-0.124371,0.261584,1016.549011
1161748,-0.450503,-0.125014,-0.019279,-0.047102551,0.066568571,0.918031531,-0.605488,-0.124869,0.260559,1016.549011
1161848,-0.494564,-0.031061,-0.001575,-0.060697959,0.075052041,0.941023265,-0.607923,-0.130141,0.256781,1016.550781
1161948,-0.519366,0.044909,0.009679,-0.093275612,0.067795918,0.949120612,-0.606452,-0.133202,0.257628,1016.550781
1162048,-0.503379,0.090437,0.010023,-0.124362755,0.05113949,0.96169051,-0.606392,-0.136023,0.253977,1016.550781
1162148,-0.462391,0.10713,0.000365,-0.145595306,0.024651939,0.990241531,-0.607816,-0.1378,0.249876,1016.550781
1162248,-0.406048,0.091805,-0.022064,-0.154491122,-0.018479898,1.027533163,-0.608773,-0.141649,0.247174,1016.550781
1162348,-0.329418,0.046559,-0.044392,-0.147133367,-0.058353163,1.076496837,-0.606755,-0.143103,0.245599,1016.550781
1162448,-0.242781,-0.015127,-0.069328,-0.150202755,-0.090918367,1.111412755,-0.607293,-0.144687,0.247522,1016.550781
1162548,-0.161319,-0.079868,-0.069309,-0.158522347,-0.100670306,1.115189388,-0.608734,-0.146013,0.244447,1016.550781
1162648,-0.103562,-0.159902,-0.048453,-0.158030306,-0.08911102,1.081007245,-0.608281,-0.150103,0.246242,1016.550781
1162748,-0.068995,-0.229286,-0.024989,-0.147723163,-0.061240408,1.042213163,-0.606272,-0.146623,0.245921,1016.550781
1162848,-0.046256,-0.284972,-0.011292,-0.118250918,-0.039367653,1.005268163,-0.608779,-0.150593,0.246217,1016.550781
1162948,-0.03522,-0.301203,0.004738,-0.068576224,-0.024232245,0.985225714,-0.607796,-0.147668,0.247369,1016.550781
1163048,-0.049216,-0.272422,0.037242,-0.032389898,-0.020663163,0.971651327,-0.607281,-0.148624,0.246319,1016.550781
1163148,-0.064353,-0.25368,0.076993,-0.016960612,-0.012367755,0.93726398,-0.60787,-0.147362,0.251393,1016.550781
1163248,-0.106343,-0.215772,0.111523,0.001494898,-0.002258163,0.924772143,-0.605371,-0.147876,0.250869,1016.550781
1163348,-0.144824,-0.152724,0.127201,0.011282245,0.008020408,0.910469184,-0.606341,-0.148784,0.249318,1016.550781
1163448,-0.16458,-0.091464,0.129909,-0.002487755,0.012088061,0.899155306,-0.609348,-0.148785,0.250317,1016.549011
1163548,-0.162393,-0.054674,0.120635,-0.020831224,0.021293061,0.889638367,-0.610357,-0.150288,0.25074,1016.549011
1163648,-0.146364,-0.020671,0.09938,-0.028493061,0.03334898,0.910656531,-0.610815,-0.148689,0.248817,1016.549011
1163748,-0.134902,0.015102,0.066509,-0.048256429,0.040474286,0.936732755,-0.611316,-0.150674,0.248715,1016.549011
1163848,-0.122913,0.011978,0.037506,-0.067317041,0.045914796,0.945211531,-0.612764,-0.15053,0.246216,1016.550781
1163948,-0.111839,-0.030145,0.014325,-0.074763061,0.054435102,0.944658776,-0.612756,-0.151004,0.24569,1016.550781
1164048,-0.108635,-0.087641,-0.007896,-0.070741735,0.05466,0.943844184,-0.613264,-0.151519,0.246165,1016.550781
1164148,-0.093349,-0.139082,-0.021361,-0.061522755,0.047169286,0.947086122,-0.609776,-0.151076,0.246191,1016.550781
