time,gx,gy,gz,ax,ay,az,Mag_X,Mag_Y,Mag_Z,p
847377,0.058886,-0.032597,-0.059864,1.049767347,0.060647245,-0.042396327,-0.083,0.22925,0.800785,1016.549011
847477,0.084051,-0.051019,-0.038983,1.05617949,0.079130102,-0.052737041,-0.083401,0.231492,0.795888,1016.549011
847577,0.107743,-0.064513,-0.019681,1.069492449,0.105568163,-0.050332857,-0.079799,0.239175,0.790772,1016.549011
847677,0.13269,-0.070929,-0.003745,1.092659286,0.135857755,-0.050606939,-0.080194,0.244904,0.786053,1016.549011
847777,0.15778,-0.076588,-0.002271,1.110585,0.15958551,-0.058500918,-0.076544,0.248247,0.77771,1016.549011
847877,0.181968,-0.083172,-0.006293,1.11266949,0.168489286,-0.068632857,-0.075527,0.254733,0.777541,1016.549011
847977,0.200654,-0.077273,-0.012271,1.095419592,0.15428051,-0.059500204,-0.075788,0.26329,0.765952,1016.549011
848077,0.204981,-0.05851,-0.011498,1.080482041,0.133609286,-0.038395612,-0.071764,0.274236,0.765512,1016.549011
848177,0.184031,-0.038897,-0.003628,1.068770714,0.115553878,-0.021347959,-0.065204,0.280305,0.761821,1016.549011
848277,0.147129,-0.012518,0.015833,1.064301122,0.10293398,-0.013964592,-0.06273,0.297085,0.765184,1016.549011
848377,0.109565,0.024037,0.04018,1.060417755,0.103813878,-0.013589286,-0.056644,0.305701,0.76062,1016.549011
848477,0.081838,0.061997,0.073099,1.054295918,0.104839388,-0.020642347,-0.051053,0.321774,0.756937,1016.549011
848577,0.068859,0.09783,0.098402,1.052716531,0.100988061,-0.037021633,-0.03899,0.340709,0.753907,1016.549011
848677,0.05577,0.133071,0.111902,1.05170398,0.100713469,-0.053555306,-0.030406,0.35377,0.749572,1016.549011
848777,0.033859,0.161831,0.121142,1.053083163,0.118529286,-0.076388367,-0.020332,0.37473,0.746644,1016.549011
848877,0.026485,0.17587,0.123354,1.053628367,0.147898163,-0.088441224,-0.009252,0.395698,0.743216,1016.549011
848977,0.022305,0.188307,0.113226,1.046875306,0.174461837,-0.109961837,0.00285,0.415727,0.738238,1016.549011
849077,0.01689,0.179119,0.100721,1.02042551,0.198934898,-0.150973265,0.01639,0.435089,0.736234,1016.549011
849177,-0.000499,0.13823,0.090626,0.982809694,0.212148571,-0.187143673,0.026507,0.454674,0.730731,1016.549011
